fit_time,score_time,test_F1-score,test_Accuracy,test_Precision,test_Recall,test_AUC,test_Average Precision,threshold
47.10962796211243,0.6056957244873047,0.4647809206877427,0.7978210768908444,0.30718475073313783,0.9544419134396356,0.9716518117591162,0.9172039461356226,0.1
49.235625982284546,0.6219024658203125,0.46864686468646855,0.7976115650534256,0.30914368650217705,0.9681818181818181,0.9789863206260621,0.9229916276924194,0.1
48.801777601242065,0.61698317527771,0.45692883895131087,0.787300922045264,0.2986013986013986,0.9726651480637813,0.980777389394418,0.9352718966137027,0.1
43.24011015892029,0.5954318046569824,0.5728155339805825,0.8709407081500105,0.4117647058823529,0.9407744874715261,0.9716518117591162,0.9172039461356226,0.15000000000000002
46.747824907302856,0.6231889724731445,0.5668016194331983,0.8654934003771213,0.40307101727447214,0.9545454545454546,0.9789863206260621,0.9229916276924194,0.15000000000000002
45.97894740104675,0.41919684410095215,0.5522682445759369,0.857292539815591,0.38817005545286504,0.9567198177676538,0.980777389394418,0.9352718966137027,0.15000000000000002
44.361350536346436,0.5793843269348145,0.649802371541502,0.9071862560234654,0.4975786924939467,0.9362186788154897,0.9716518117591162,0.9172039461356226,0.20000000000000004
42.5709388256073,0.6083762645721436,0.6491092176607282,0.9050911376492772,0.49236192714453586,0.9522727272727273,0.9789863206260621,0.9229916276924194,0.20000000000000004
48.27753520011902,0.6159625053405762,0.6274509803921569,0.8964794635373009,0.4689966178128523,0.9476082004555809,0.980777389394418,0.9352718966137027,0.20000000000000004
44.4135377407074,0.26000452041625977,0.7096774193548387,0.9302325581395349,0.5748587570621468,0.9271070615034168,0.9716518117591162,0.9172039461356226,0.25000000000000006
45.0453667640686,0.6523706912994385,0.7243816254416962,0.9346323067253299,0.5924855491329479,0.9318181818181818,0.9789863206260621,0.9229916276924194,0.25000000000000006
45.24996900558472,0.6202044486999512,0.6900584795321637,0.922254819782062,0.5448548812664907,0.9407744874715261,0.980777389394418,0.9352718966137027,0.25000000000000006
45.70926380157471,0.6160409450531006,0.7442289935364728,0.9419652210349885,0.6257763975155279,0.9179954441913439,0.9716518117591162,0.9172039461356226,0.30000000000000004
45.05505847930908,0.611382007598877,0.7733333333333334,0.9501361826943222,0.6655737704918033,0.9227272727272727,0.9789863206260621,0.9229916276924194,0.30000000000000004
43.20317053794861,0.6202051639556885,0.7414721723518852,0.9396479463537301,0.6118518518518519,0.9407744874715261,0.980777389394418,0.9352718966137027,0.30000000000000004
44.8468132019043,0.5863287448883057,0.7749999999999999,0.9509742300439975,0.670549084858569,0.9179954441913439,0.9716518117591162,0.9172039461356226,0.3500000000000001
43.81743550300598,0.6203675270080566,0.7909715407262021,0.9553739786297926,0.696027633851468,0.9159090909090909,0.9789863206260621,0.9229916276924194,0.3500000000000001
44.456207275390625,0.6142241954803467,0.7803030303030303,0.9513830678960603,0.6677471636952999,0.9384965831435079,0.980777389394418,0.9352718966137027,0.3500000000000001
41.851919412612915,0.5957398414611816,0.7988047808764939,0.9576786088413995,0.7097345132743362,0.9134396355353075,0.9716518117591162,0.9172039461356226,0.40000000000000013
44.137532234191895,0.6180486679077148,0.8032128514056224,0.9589356798659124,0.7194244604316546,0.9090909090909091,0.9789863206260621,0.9229916276924194,0.40000000000000013
43.239253759384155,0.6931118965148926,0.802747791952895,0.9578792958927075,0.7051724137931035,0.9316628701594533,0.980777389394418,0.9352718966137027,0.40000000000000013
44.00438976287842,0.6441419124603271,0.8105906313645621,0.9610307982401005,0.7329650092081031,0.9066059225512528,0.9716518117591162,0.9172039461356226,0.45000000000000007
44.468937397003174,0.6234772205352783,0.8126272912423627,0.9614498219149382,0.7361623616236163,0.9068181818181819,0.9789863206260621,0.9229916276924194,0.45000000000000007
44.47158741950989,0.655266523361206,0.8262626262626261,0.9639564124057,0.7422867513611615,0.9316628701594533,0.980777389394418,0.9352718966137027,0.45000000000000007
46.159414768218994,0.6002159118652344,0.8284518828451882,0.9656400586633145,0.7659574468085106,0.9020501138952164,0.9716518117591162,0.9172039461356226,0.5000000000000001
43.96599745750427,0.6165616512298584,0.8257261410788381,0.9648020113136392,0.7595419847328244,0.9045454545454545,0.9789863206260621,0.9229916276924194,0.5000000000000001
44.751577377319336,0.6174819469451904,0.8414507772020725,0.9679379715004192,0.7718631178707225,0.9248291571753986,0.980777389394418,0.9352718966137027,0.5000000000000001
41.838393449783325,0.5852251052856445,0.8415417558886511,0.9689922480620154,0.793939393939394,0.8952164009111617,0.9716518117591162,0.9172039461356226,0.5500000000000002
44.38399410247803,0.6199386119842529,0.8363252375923971,0.9675256652000838,0.7810650887573964,0.9,0.9789863206260621,0.9229916276924194,0.5500000000000002
44.479859828948975,0.6013486385345459,0.8571428571428572,0.9719195305951384,0.8056112224448898,0.9157175398633257,0.980777389394418,0.9352718966137027,0.5500000000000002
40.543115854263306,0.5937047004699707,0.8527808069792803,0.9717159019484601,0.8179916317991632,0.8906605922551253,0.9716518117591162,0.9172039461356226,0.6000000000000002
47.21942949295044,0.6094000339508057,0.8469827586206897,0.9702493190865283,0.805327868852459,0.8931818181818182,0.9789863206260621,0.9229916276924194,0.6000000000000002
44.24042344093323,0.6163802146911621,0.8759604829857299,0.9763202011735121,0.8453389830508474,0.908883826879271,0.980777389394418,0.9352718966137027,0.6000000000000002
44.35329341888428,0.602820634841919,0.8612652608213096,0.9738110203226482,0.8398268398268398,0.8838268792710706,0.9716518117591162,0.9172039461356226,0.6500000000000001
