fit_time,score_time,test_F1-score,test_Accuracy,test_Precision,test_Recall,test_AUC,test_Average Precision,threshold
74.90201616287231,0.6400110721588135,0.8134556574923547,0.961659333752357,0.7361623616236163,0.908883826879271,0.9725190342190215,0.9207905094957834,0.1
77.25321769714355,0.5961792469024658,0.8271604938271605,0.9648020113136392,0.7556390977443609,0.9136363636363637,0.9790031051339614,0.9262583807939907,0.1
82.32543134689331,0.5667581558227539,0.819277108433735,0.9622799664710813,0.7324955116696589,0.929384965831435,0.9783722630845443,0.9359349416522765,0.1
74.39648985862732,0.5721309185028076,0.8413205537806175,0.9687827362245967,0.79,0.8997722095671982,0.9725190342190215,0.9207905094957834,0.15000000000000002
76.33452129364014,0.5636603832244873,0.8495197438633939,0.9704588309239472,0.8008048289738431,0.9045454545454545,0.9790031051339614,0.9262583807939907,0.15000000000000002
79.60743498802185,0.55995774269104,0.858359957401491,0.9721290863369656,0.806,0.9179954441913439,0.9783722630845443,0.9359349416522765,0.15000000000000002
74.00950193405151,0.5257110595703125,0.8518518518518517,0.9715063901110412,0.8162839248434238,0.8906605922551253,0.9725190342190215,0.9207905094957834,0.20000000000000004
92.4202811717987,0.5856091976165771,0.8558951965065502,0.9723444374607165,0.8235294117647058,0.8909090909090909,0.9790031051339614,0.9262583807939907,0.20000000000000004
81.88375186920166,0.5500938892364502,0.8745837957824638,0.9763202011735121,0.8528138528138528,0.89749430523918,0.9783722630845443,0.9359349416522765,0.20000000000000004
75.12733769416809,0.7985234260559082,0.8609566184649611,0.9738110203226482,0.841304347826087,0.8815489749430524,0.9725190342190215,0.9207905094957834,0.25000000000000006
83.68573808670044,0.6243536472320557,0.8641425389755011,0.9744395558349047,0.8471615720524017,0.8818181818181818,0.9790031051339614,0.9262583807939907,0.25000000000000006
80.15235018730164,0.5597174167633057,0.8785471055618614,0.9775775356244761,0.8755656108597285,0.8815489749430524,0.9783722630845443,0.9359349416522765,0.25000000000000006
73.67035245895386,0.5431208610534668,0.8674971687429218,0.9754871150219987,0.8626126126126126,0.8724373576309795,0.9725190342190215,0.9207905094957834,0.30000000000000004
74.88897371292114,0.6277532577514648,0.8726042841037204,0.976325162371674,0.8657718120805369,0.8795454545454545,0.9790031051339614,0.9262583807939907,0.30000000000000004
78.09263372421265,0.542288064956665,0.8830275229357798,0.9786253143336128,0.8891454965357968,0.876993166287016,0.9783722630845443,0.9359349416522765,0.30000000000000004
72.39432144165039,0.5397405624389648,0.8773148148148148,0.9777917452336057,0.8917647058823529,0.8633257403189066,0.9725190342190215,0.9207905094957834,0.3500000000000001
75.93244910240173,0.5795598030090332,0.882016036655212,0.9784202807458622,0.8891454965357968,0.875,0.9790031051339614,0.9262583807939907,0.3500000000000001
77.21694254875183,0.5494298934936523,0.8850174216027874,0.9792539815590947,0.9028436018957346,0.8678815489749431,0.9783722630845443,0.9359349416522765,0.3500000000000001
73.35161423683167,0.5198061466217041,0.8807556080283354,0.9788393044206998,0.9142156862745098,0.8496583143507973,0.9725190342190215,0.9207905094957834,0.40000000000000013
